tournamentName,matchId,map,seasonId,puuid,gameName,stats,teamId,coachId,won,roundsPlayed,roundsWon,teamName
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,XsPXwN_BQjZIQGDE0uGWiI9mPeA0_eBprgGUBH1uxpa7QRgWuPP58p6vUEkdiZTAuPKHZogNSLt0XA,KC Tomaszy,"{'score': 4382, 'roundsPlayed': 24, 'kills': 14, 'deaths': 18, 'assists': 8, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 18, 'ability1Casts': 20, 'ability2Casts': 68, 'ultimateCasts': 3}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,24,13,Karmine Corp
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,X-MR-Zk2nE-Iwsl-8G7kzDb-89wZb4u-Fhr4ZbESHXbFDUDdNmgNyeREh7Xd4qsgcTKBEFnA8c-PyQ,GX hoody,"{'score': 3459, 'roundsPlayed': 24, 'kills': 11, 'deaths': 16, 'assists': 9, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 2, 'ability1Casts': 15, 'ability2Casts': 43, 'ultimateCasts': 2}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,24,11,GIANTX
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,w_tYYiZXKg1bxByovpO1k2yygZqV2bbw4uDKaw21vG27elsIGlr8d62zxYwwVDOqYl-UHrDZzsH9hQ,KC marteen,"{'score': 5058, 'roundsPlayed': 24, 'kills': 16, 'deaths': 17, 'assists': 6, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 15, 'ability1Casts': 22, 'ability2Casts': 37, 'ultimateCasts': 4}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,24,13,Karmine Corp
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,UpxatPABzlz_ApoahAEkpMiJWpY9kjb5Btrl0XLtYnQajlPWWCVYQVaYbP-LYg0zhCUTYrtNe8Qwvg,GX Fit1nho,"{'score': 5767, 'roundsPlayed': 24, 'kills': 21, 'deaths': 17, 'assists': 2, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 15, 'ability1Casts': 23, 'ability2Casts': 18, 'ultimateCasts': 3}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,24,11,GIANTX
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,8W97LLm3sF1LaHmEcnMELsL2bt4D2u0S84i7UH-JE4qATLt84IOdIeUdqEnYGHCv87MPeVFQBYEzFA,GX Redgar,"{'score': 3888, 'roundsPlayed': 24, 'kills': 14, 'deaths': 12, 'assists': 6, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 16, 'ability1Casts': 16, 'ability2Casts': 70, 'ultimateCasts': 3}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,24,11,GIANTX
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,vkzjhdSL6oJUVqLxaMD2UoBCgDYZNUn_CDQMKv_LyP7FaiGcKoqM4j58IlwtU_5EAkPJDoJXFXqfqw,GX Cloud,"{'score': 6036, 'roundsPlayed': 24, 'kills': 21, 'deaths': 20, 'assists': 13, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 13, 'ability1Casts': 24, 'ability2Casts': 28, 'ultimateCasts': 4}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,24,11,GIANTX
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,7rhJS7ww_LeQJBB3v77S0MaehiiLP3Lx9uaBTVmTo7SffpmmcX6pXhMzuy8bAptlIZg20tiMsu_-Wg,KC MAGNUM,"{'score': 4471, 'roundsPlayed': 24, 'kills': 18, 'deaths': 14, 'assists': 5, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 31, 'ability1Casts': 20, 'ability2Casts': 37, 'ultimateCasts': 4}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,24,13,Karmine Corp
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,HIyicJ1Hx2MSTVZbyOqSofL-Kn1pk0g5yyBJzmAkpkwgNslKucQn1kTEVfyNW7NDBgskus7AvglM2A,GX nukkye,"{'score': 4177, 'roundsPlayed': 24, 'kills': 14, 'deaths': 18, 'assists': 9, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 38, 'ability1Casts': 40, 'ability2Casts': 23, 'ultimateCasts': 4}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,24,11,GIANTX
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,Pya_DnPh_ncw6d_HLhsbKSC3BjxkKHhXneYix3WogRV0wgeibBH3ca5LKvW3G8Vqon3rgtEC33JeXQ,KC sh1n,"{'score': 3084, 'roundsPlayed': 24, 'kills': 12, 'deaths': 14, 'assists': 7, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 6, 'ability1Casts': 7, 'ability2Casts': 52, 'ultimateCasts': 2}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,24,13,Karmine Corp
VCT_emea_kickoff,0ce6da9c-159c-4db4-9a46-ab48c3fe9770,Split,3e47230a-463c-a301-eb7d-67bb60357d4f,EIpD89iwA4-iKEFPJubyb6-nidT8q0-tHW4RHpE49Y2Krh6IMiC8Apr7vm1X8JBqFiwgKoCcdGAY9g,KC N4RRATE,"{'score': 7090, 'roundsPlayed': 24, 'kills': 23, 'deaths': 18, 'assists': 4, 'playtimeMillis': 3697544, 'abilityCasts': {'grenadeCasts': 11, 'ability1Casts': 33, 'ability2Casts': 20, 'ultimateCasts': 4}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,24,13,Karmine Corp
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,7rhJS7ww_LeQJBB3v77S0MaehiiLP3Lx9uaBTVmTo7SffpmmcX6pXhMzuy8bAptlIZg20tiMsu_-Wg,KC MAGNUM,"{'score': 5088, 'roundsPlayed': 23, 'kills': 18, 'deaths': 16, 'assists': 4, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 36, 'ability1Casts': 39, 'ability2Casts': 23, 'ultimateCasts': 5}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,Karmine Corp
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,w_tYYiZXKg1bxByovpO1k2yygZqV2bbw4uDKaw21vG27elsIGlr8d62zxYwwVDOqYl-UHrDZzsH9hQ,KC marteen,"{'score': 3476, 'roundsPlayed': 23, 'kills': 12, 'deaths': 15, 'assists': 3, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 13, 'ability1Casts': 27, 'ability2Casts': 20, 'ultimateCasts': 3}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,Karmine Corp
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,HIyicJ1Hx2MSTVZbyOqSofL-Kn1pk0g5yyBJzmAkpkwgNslKucQn1kTEVfyNW7NDBgskus7AvglM2A,GX nukkye,"{'score': 4999, 'roundsPlayed': 23, 'kills': 17, 'deaths': 15, 'assists': 13, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 19, 'ability1Casts': 40, 'ability2Casts': 11, 'ultimateCasts': 2}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,TRUE,23,13,GIANTX
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,vkzjhdSL6oJUVqLxaMD2UoBCgDYZNUn_CDQMKv_LyP7FaiGcKoqM4j58IlwtU_5EAkPJDoJXFXqfqw,GX Cloud,"{'score': 5857, 'roundsPlayed': 23, 'kills': 22, 'deaths': 16, 'assists': 12, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 30, 'ability1Casts': 11, 'ability2Casts': 23, 'ultimateCasts': 4}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,TRUE,23,13,GIANTX
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,XsPXwN_BQjZIQGDE0uGWiI9mPeA0_eBprgGUBH1uxpa7QRgWuPP58p6vUEkdiZTAuPKHZogNSLt0XA,KC Tomaszy,"{'score': 5253, 'roundsPlayed': 23, 'kills': 19, 'deaths': 16, 'assists': 7, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 32, 'ability1Casts': 21, 'ability2Casts': 23, 'ultimateCasts': 2}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,Karmine Corp
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,EIpD89iwA4-iKEFPJubyb6-nidT8q0-tHW4RHpE49Y2Krh6IMiC8Apr7vm1X8JBqFiwgKoCcdGAY9g,KC N4RRATE,"{'score': 4924, 'roundsPlayed': 23, 'kills': 15, 'deaths': 18, 'assists': 7, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 15, 'ability1Casts': 12, 'ability2Casts': 28, 'ultimateCasts': 7}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,Karmine Corp
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,8W97LLm3sF1LaHmEcnMELsL2bt4D2u0S84i7UH-JE4qATLt84IOdIeUdqEnYGHCv87MPeVFQBYEzFA,GX Redgar,"{'score': 5719, 'roundsPlayed': 23, 'kills': 22, 'deaths': 15, 'assists': 3, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 8, 'ability1Casts': 15, 'ability2Casts': 56, 'ultimateCasts': 2}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,TRUE,23,13,GIANTX
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,Pya_DnPh_ncw6d_HLhsbKSC3BjxkKHhXneYix3WogRV0wgeibBH3ca5LKvW3G8Vqon3rgtEC33JeXQ,KC sh1n,"{'score': 3574, 'roundsPlayed': 23, 'kills': 12, 'deaths': 17, 'assists': 7, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 5, 'ability1Casts': 21, 'ability2Casts': 59, 'ultimateCasts': 1}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,Karmine Corp
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,UpxatPABzlz_ApoahAEkpMiJWpY9kjb5Btrl0XLtYnQajlPWWCVYQVaYbP-LYg0zhCUTYrtNe8Qwvg,GX Fit1nho,"{'score': 2163, 'roundsPlayed': 23, 'kills': 6, 'deaths': 18, 'assists': 3, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 14, 'ability1Casts': 24, 'ability2Casts': 14, 'ultimateCasts': 1}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,TRUE,23,13,GIANTX
VCT_emea_kickoff,88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,Sunset,3e47230a-463c-a301-eb7d-67bb60357d4f,X-MR-Zk2nE-Iwsl-8G7kzDb-89wZb4u-Fhr4ZbESHXbFDUDdNmgNyeREh7Xd4qsgcTKBEFnA8c-PyQ,GX hoody,"{'score': 4689, 'roundsPlayed': 23, 'kills': 15, 'deaths': 12, 'assists': 14, 'playtimeMillis': 2897563, 'abilityCasts': {'grenadeCasts': 14, 'ability1Casts': 26, 'ability2Casts': 28, 'ultimateCasts': 2}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,TRUE,23,13,GIANTX
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,HIyicJ1Hx2MSTVZbyOqSofL-Kn1pk0g5yyBJzmAkpkwgNslKucQn1kTEVfyNW7NDBgskus7AvglM2A,GX nukkye,"{'score': 2917, 'roundsPlayed': 17, 'kills': 10, 'deaths': 13, 'assists': 0, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 20, 'ability1Casts': 9, 'ability2Casts': 5, 'ultimateCasts': 1}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,17,4,GIANTX
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,8W97LLm3sF1LaHmEcnMELsL2bt4D2u0S84i7UH-JE4qATLt84IOdIeUdqEnYGHCv87MPeVFQBYEzFA,GX Redgar,"{'score': 2158, 'roundsPlayed': 17, 'kills': 6, 'deaths': 16, 'assists': 4, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 11, 'ability1Casts': 12, 'ability2Casts': 49, 'ultimateCasts': 0}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,17,4,GIANTX
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,EIpD89iwA4-iKEFPJubyb6-nidT8q0-tHW4RHpE49Y2Krh6IMiC8Apr7vm1X8JBqFiwgKoCcdGAY9g,KC N4RRATE,"{'score': 5158, 'roundsPlayed': 17, 'kills': 18, 'deaths': 8, 'assists': 6, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 27, 'ability1Casts': 10, 'ability2Casts': 31, 'ultimateCasts': 3}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,17,13,Karmine Corp
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,Pya_DnPh_ncw6d_HLhsbKSC3BjxkKHhXneYix3WogRV0wgeibBH3ca5LKvW3G8Vqon3rgtEC33JeXQ,KC sh1n,"{'score': 1872, 'roundsPlayed': 17, 'kills': 7, 'deaths': 8, 'assists': 8, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 12, 'ability1Casts': 15, 'ability2Casts': 51, 'ultimateCasts': 0}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,17,13,Karmine Corp
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,7rhJS7ww_LeQJBB3v77S0MaehiiLP3Lx9uaBTVmTo7SffpmmcX6pXhMzuy8bAptlIZg20tiMsu_-Wg,KC MAGNUM,"{'score': 4255, 'roundsPlayed': 17, 'kills': 17, 'deaths': 8, 'assists': 3, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 26, 'ability1Casts': 12, 'ability2Casts': 6, 'ultimateCasts': 1}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,17,13,Karmine Corp
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,UpxatPABzlz_ApoahAEkpMiJWpY9kjb5Btrl0XLtYnQajlPWWCVYQVaYbP-LYg0zhCUTYrtNe8Qwvg,GX Fit1nho,"{'score': 2480, 'roundsPlayed': 17, 'kills': 6, 'deaths': 15, 'assists': 3, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 6, 'ability1Casts': 19, 'ability2Casts': 18, 'ultimateCasts': 2}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,17,4,GIANTX
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,X-MR-Zk2nE-Iwsl-8G7kzDb-89wZb4u-Fhr4ZbESHXbFDUDdNmgNyeREh7Xd4qsgcTKBEFnA8c-PyQ,GX hoody,"{'score': 1729, 'roundsPlayed': 17, 'kills': 6, 'deaths': 15, 'assists': 0, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 14, 'ability1Casts': 14, 'ability2Casts': 17, 'ultimateCasts': 1}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,17,4,GIANTX
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,XsPXwN_BQjZIQGDE0uGWiI9mPeA0_eBprgGUBH1uxpa7QRgWuPP58p6vUEkdiZTAuPKHZogNSLt0XA,KC Tomaszy,"{'score': 3664, 'roundsPlayed': 17, 'kills': 14, 'deaths': 8, 'assists': 3, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 24, 'ability1Casts': 16, 'ability2Casts': 17, 'ultimateCasts': 1}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,17,13,Karmine Corp
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,w_tYYiZXKg1bxByovpO1k2yygZqV2bbw4uDKaw21vG27elsIGlr8d62zxYwwVDOqYl-UHrDZzsH9hQ,KC marteen,"{'score': 4047, 'roundsPlayed': 17, 'kills': 15, 'deaths': 10, 'assists': 4, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 12, 'ability1Casts': 18, 'ability2Casts': 16, 'ultimateCasts': 2}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,TRUE,17,13,Karmine Corp
VCT_emea_kickoff,ab303b78-5058-400b-b83f-e10713a3234b,Lotus,3e47230a-463c-a301-eb7d-67bb60357d4f,vkzjhdSL6oJUVqLxaMD2UoBCgDYZNUn_CDQMKv_LyP7FaiGcKoqM4j58IlwtU_5EAkPJDoJXFXqfqw,GX Cloud,"{'score': 4432, 'roundsPlayed': 17, 'kills': 14, 'deaths': 12, 'assists': 8, 'playtimeMillis': 2464164, 'abilityCasts': {'grenadeCasts': 1, 'ability1Casts': 12, 'ability2Casts': 23, 'ultimateCasts': 2}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,FALSE,17,4,GIANTX
VCT_emea_kickoff,7a1b269e-f5bd-4a63-a623-b1101e3a7271,Bind,3e47230a-463c-a301-eb7d-67bb60357d4f,hXc5-jQeEKIcwUIPkD5_CKyHcpmbwS8E63CcdgkEavhK_ErZPASxqdryHcqmG2rEEDTYGJ2HSP2Pfw,FUT yetujey,"{'score': 5021, 'roundsPlayed': 23, 'kills': 18, 'deaths': 17, 'assists': 5, 'playtimeMillis': 3006511, 'abilityCasts': {'grenadeCasts': 24, 'ability1Casts': 17, 'ability2Casts': 23, 'ultimateCasts': 3}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,FUT Esports
VCT_emea_kickoff,7a1b269e-f5bd-4a63-a623-b1101e3a7271,Bind,3e47230a-463c-a301-eb7d-67bb60357d4f,o6SEUhNKiUgpaDYFTP6to_JOvYs6JlhfV-21j0gffNTdt3WAA8zA_Qr7AjXqPEHKaCMC-7-DbhqwDw,FUT MrFaliN,"{'score': 5105, 'roundsPlayed': 23, 'kills': 18, 'deaths': 16, 'assists': 3, 'playtimeMillis': 3006511, 'abilityCasts': {'grenadeCasts': 17, 'ability1Casts': 12, 'ability2Casts': 18, 'ultimateCasts': 6}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,FUT Esports
VCT_emea_kickoff,7a1b269e-f5bd-4a63-a623-b1101e3a7271,Bind,3e47230a-463c-a301-eb7d-67bb60357d4f,QNmZT58DJT98C_dNlGGC-XRPk5xDr6gWfY1aodLgbSDfKYzXRCrWdwjAi9Cg-Uh0EwPc2XNJbDa3dA,TH Boo,"{'score': 6890, 'roundsPlayed': 23, 'kills': 26, 'deaths': 12, 'assists': 7, 'playtimeMillis': 3006511, 'abilityCasts': {'grenadeCasts': 7, 'ability1Casts': 6, 'ability2Casts': 43, 'ultimateCasts': 3}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,TRUE,23,13,Team Heretics
VCT_emea_kickoff,7a1b269e-f5bd-4a63-a623-b1101e3a7271,Bind,3e47230a-463c-a301-eb7d-67bb60357d4f,kYwuQ0xx0egFLR5Wkl07UEb3cIZEV6ujmGeQlGLyyL1w8YxV42kS_vzcSkTw1t1b7F-jYzoeqCLCbw,FUT qRaxs,"{'score': 2932, 'roundsPlayed': 23, 'kills': 7, 'deaths': 18, 'assists': 18, 'playtimeMillis': 3006511, 'abilityCasts': {'grenadeCasts': 11, 'ability1Casts': 15, 'ability2Casts': 31, 'ultimateCasts': 2}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,FUT Esports
VCT_emea_kickoff,7a1b269e-f5bd-4a63-a623-b1101e3a7271,Bind,3e47230a-463c-a301-eb7d-67bb60357d4f,7CCtTK4HhZIvg0MOSCzeeYTMC3S7CPAoDUFGDNyErd_ur57bvHCXgzim1mJSH9oNyi6eP7HatMnDkA,FUT cNed,"{'score': 5768, 'roundsPlayed': 23, 'kills': 21, 'deaths': 19, 'assists': 5, 'playtimeMillis': 3006511, 'abilityCasts': {'grenadeCasts': 4, 'ability1Casts': 25, 'ability2Casts': 20, 'ultimateCasts': 3}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,FUT Esports
VCT_emea_kickoff,7a1b269e-f5bd-4a63-a623-b1101e3a7271,Bind,3e47230a-463c-a301-eb7d-67bb60357d4f,#NAME?,TH MiniBoo,"{'score': 6106, 'roundsPlayed': 23, 'kills': 21, 'deaths': 17, 'assists': 6, 'playtimeMillis': 3006511, 'abilityCasts': {'grenadeCasts': 19, 'ability1Casts': 27, 'ability2Casts': 38, 'ultimateCasts': 5}}",Red,cuNV5zoPx4yVW-HAzlcXGSaQ-ol2_wcG9pIBSw81CD2Y5Y1Qsm4tYKm1RB2VShUDeMjIOuPrEiawlw,TRUE,23,13,Team Heretics
VCT_emea_kickoff,7a1b269e-f5bd-4a63-a623-b1101e3a7271,Bind,3e47230a-463c-a301-eb7d-67bb60357d4f,lnfpDDheJRvSy41tDr9Yh1-43VtoPzQkHp63-xsQLt3sdL94XkM-7eR17ZrtFsSOyVsK9QP4n6ljmg,FUT ATA KAPTAN,"{'score': 4995, 'roundsPlayed': 23, 'kills': 19, 'deaths': 15, 'assists': 16, 'playtimeMillis': 3006511, 'abilityCasts': {'grenadeCasts': 6, 'ability1Casts': 19, 'ability2Casts': 50, 'ultimateCasts': 2}}",Blue,cPWv1o8zSD65XVK_79gRsNvzrHQVZC0PjHoQJnylPbtDjywqjsanuzEFGjEZ86Ts0EzWQELI8cNqdg,FALSE,23,10,FUT Esports
